,Usia,Gender,Gaji,Jumalh-Anak
8451,47,P,3-5jt,0
8452,38,P,1-3jt,5
8453,21,L,1-3jt,4
8454,29,P,5-10jt,0
8455,45,L,1-3jt,6
8456,58,L,3-5jt,1
8457,35,P,3-5jt,4
8458,21,P,5-10jt,4
8459,56,L,1-3jt,4
8460,42,P,5-10jt,2
8461,53,L,1-3jt,1
8462,60,L,5-10jt,0
8463,30,P,3-5jt,3
8464,44,L,1-3jt,5
8465,47,P,5-10jt,2
8466,45,P,5-10jt,0
8467,47,P,1-3jt,3
8468,42,L,3-5jt,1
8469,40,L,3-5jt,6
8470,43,L,3-5jt,2
8471,26,P,1-3jt,3
8472,41,L,1-3jt,0
8473,26,P,1-3jt,0
8474,49,L,1-3jt,6
8475,51,P,3-5jt,2
8476,28,P,5-10jt,5
8477,40,P,5-10jt,6
8478,46,L,3-5jt,2
8479,27,L,1-3jt,0
8480,41,L,3-5jt,3
8481,57,P,5-10jt,0
8482,34,P,3-5jt,5
8483,19,L,5-10jt,6
8484,48,P,5-10jt,2
8485,21,L,3-5jt,6
8486,59,L,5-10jt,6
8487,29,P,5-10jt,3
8488,25,P,5-10jt,2
8489,44,L,5-10jt,0
8490,44,P,1-3jt,2
8491,28,P,1-3jt,5
8492,29,P,1-3jt,0
8493,39,L,5-10jt,0
8494,51,P,1-3jt,3
8495,42,P,1-3jt,3
8496,24,L,1-3jt,0
8497,38,P,3-5jt,1
8498,40,L,1-3jt,6
8499,52,P,3-5jt,1
8500,47,P,5-10jt,4
8501,30,P,3-5jt,3
8502,37,P,5-10jt,2
8503,35,L,1-3jt,6
8504,38,L,5-10jt,1
8505,40,P,5-10jt,4
8506,28,P,3-5jt,0
8507,58,L,3-5jt,3
8508,50,L,5-10jt,0
8509,17,P,1-3jt,1
8510,42,L,3-5jt,6
8511,35,L,3-5jt,1
8512,37,L,3-5jt,6
8513,38,L,3-5jt,6
8514,21,P,5-10jt,0
8515,32,P,3-5jt,5
8516,17,P,5-10jt,6
8517,29,P,3-5jt,0
8518,24,P,1-3jt,2
8519,20,P,1-3jt,3
8520,43,P,1-3jt,6
8521,34,L,3-5jt,2
8522,20,P,1-3jt,5
8523,40,P,5-10jt,4
8524,57,P,5-10jt,3
8525,58,P,3-5jt,0
8526,29,P,1-3jt,1
8527,36,P,5-10jt,2
8528,44,P,1-3jt,4
8529,22,L,1-3jt,6
8530,36,L,1-3jt,2
8531,55,P,5-10jt,6
8532,51,P,3-5jt,0
8533,50,L,5-10jt,6
8534,23,P,5-10jt,3
8535,37,P,5-10jt,5
8536,22,L,1-3jt,4
8537,22,P,3-5jt,2
8538,54,L,3-5jt,0
8539,27,L,5-10jt,6
8540,23,P,3-5jt,3
8541,32,P,1-3jt,4
8542,38,P,5-10jt,5
8543,28,P,1-3jt,5
8544,22,L,5-10jt,4
8545,35,L,5-10jt,3
8546,21,P,5-10jt,0
8547,49,P,5-10jt,3
8548,27,P,5-10jt,6
8549,28,P,3-5jt,2
8550,43,L,3-5jt,3
8551,24,L,1-3jt,2
8552,56,L,1-3jt,0
8553,38,L,5-10jt,2
8554,36,L,1-3jt,5
8555,18,P,1-3jt,2
8556,36,L,5-10jt,6
8557,48,P,1-3jt,6
8558,45,L,5-10jt,5
8559,18,L,1-3jt,2
8560,32,L,3-5jt,5
8561,59,P,5-10jt,1
8562,38,P,3-5jt,5
8563,17,L,1-3jt,3
8564,53,P,1-3jt,6
8565,38,L,3-5jt,3
8566,42,L,1-3jt,4
8567,60,L,1-3jt,1
8568,35,L,3-5jt,6
8569,18,L,1-3jt,1
8570,50,P,3-5jt,2
8571,57,P,5-10jt,2
8572,32,P,3-5jt,3
8573,22,P,5-10jt,0
8574,45,P,1-3jt,2
8575,37,P,1-3jt,6
8576,38,L,3-5jt,3
8577,21,L,5-10jt,6
8578,30,P,1-3jt,6
8579,60,L,5-10jt,3
8580,22,L,5-10jt,5
8581,53,L,1-3jt,3
8582,19,L,3-5jt,4
8583,18,L,1-3jt,1
8584,21,L,3-5jt,4
8585,48,P,5-10jt,2
8586,53,P,5-10jt,0
8587,21,P,3-5jt,6
8588,51,P,1-3jt,4
8589,34,L,3-5jt,4
8590,34,L,5-10jt,1
8591,45,P,5-10jt,0
8592,32,L,5-10jt,4
8593,22,L,3-5jt,5
8594,36,P,1-3jt,4
8595,21,P,5-10jt,2
8596,52,P,5-10jt,0
8597,22,P,3-5jt,4
8598,28,P,5-10jt,6
8599,45,P,3-5jt,2
8600,30,P,3-5jt,5
8601,43,L,5-10jt,4
8602,40,L,5-10jt,5
8603,44,L,3-5jt,1
8604,23,L,5-10jt,0
8605,24,L,5-10jt,5
8606,53,L,5-10jt,0
8607,37,L,5-10jt,5
8608,32,P,1-3jt,6
8609,38,L,5-10jt,5
8610,56,L,3-5jt,2
8611,43,P,3-5jt,4
8612,17,P,3-5jt,4
8613,42,P,1-3jt,1
8614,57,P,5-10jt,1
8615,41,P,5-10jt,6
8616,31,L,3-5jt,0
8617,23,L,5-10jt,0
8618,42,L,5-10jt,4
8619,60,L,3-5jt,3
8620,28,P,3-5jt,2
8621,18,P,1-3jt,2
8622,55,L,5-10jt,0
8623,59,L,5-10jt,2
8624,58,L,5-10jt,0
8625,20,L,1-3jt,2
8626,40,P,3-5jt,4
8627,45,P,5-10jt,6
8628,52,P,3-5jt,1
8629,39,L,1-3jt,0
8630,27,P,3-5jt,1
8631,52,L,5-10jt,0
8632,34,L,1-3jt,0
8633,44,L,5-10jt,2
8634,46,P,3-5jt,5
8635,20,P,3-5jt,5
8636,41,L,3-5jt,5
8637,31,P,1-3jt,5
8638,50,L,5-10jt,1
8639,60,L,5-10jt,2
8640,49,P,5-10jt,4
8641,23,L,3-5jt,1
8642,56,P,5-10jt,6
8643,26,P,1-3jt,2
8644,34,L,3-5jt,2
8645,50,P,5-10jt,1
8646,26,L,5-10jt,5
8647,40,P,1-3jt,4
8648,58,L,3-5jt,2
8649,29,P,1-3jt,3
8650,36,P,1-3jt,4
8651,52,P,5-10jt,3
8652,38,L,3-5jt,2
8653,52,L,3-5jt,5
8654,23,P,5-10jt,4
8655,60,P,3-5jt,5
8656,49,P,5-10jt,2
8657,21,L,5-10jt,1
8658,18,P,1-3jt,5
8659,20,P,1-3jt,2
8660,43,L,3-5jt,6
8661,36,L,3-5jt,5
8662,56,P,5-10jt,6
8663,31,L,1-3jt,1
8664,41,P,3-5jt,6
8665,42,P,3-5jt,3
8666,40,L,5-10jt,5
8667,54,L,1-3jt,6
8668,30,P,3-5jt,6
8669,30,L,1-3jt,2
8670,52,P,3-5jt,2
8671,32,L,3-5jt,6
8672,46,P,3-5jt,1
8673,30,P,3-5jt,5
8674,36,L,3-5jt,4
8675,50,L,5-10jt,4
8676,34,P,3-5jt,3
8677,21,P,1-3jt,0
8678,29,P,1-3jt,6
8679,20,P,1-3jt,1
8680,24,P,5-10jt,2
8681,59,P,1-3jt,3
8682,51,P,5-10jt,4
8683,22,P,5-10jt,5
8684,26,P,1-3jt,5
8685,32,P,5-10jt,1
8686,52,P,1-3jt,2
8687,21,L,3-5jt,2
8688,28,P,1-3jt,1
8689,43,P,3-5jt,0
8690,23,P,5-10jt,3
8691,42,L,1-3jt,0
8692,57,L,3-5jt,0
8693,51,P,3-5jt,4
8694,20,P,3-5jt,1
8695,25,L,3-5jt,0
8696,32,P,1-3jt,6
8697,22,P,5-10jt,3
8698,35,L,3-5jt,4
8699,37,P,5-10jt,6
8700,52,L,1-3jt,4
8701,39,P,3-5jt,3
8702,58,P,3-5jt,2
8703,59,L,3-5jt,0
8704,47,L,5-10jt,6
8705,50,P,5-10jt,3
8706,49,L,5-10jt,1
8707,45,P,1-3jt,0
8708,51,P,5-10jt,0
8709,52,L,3-5jt,5
8710,27,P,5-10jt,5
8711,37,L,1-3jt,4
8712,39,L,1-3jt,3
8713,28,L,3-5jt,0
8714,46,L,3-5jt,5
8715,46,L,5-10jt,6
8716,18,P,3-5jt,1
8717,53,P,5-10jt,0
8718,23,P,1-3jt,2
8719,26,L,3-5jt,3
8720,42,L,5-10jt,3
8721,45,P,3-5jt,2
8722,50,L,1-3jt,2
8723,45,P,3-5jt,4
8724,17,L,1-3jt,3
8725,35,L,5-10jt,5
8726,48,L,5-10jt,3
8727,41,P,5-10jt,3
8728,53,L,5-10jt,6
8729,50,P,5-10jt,6
8730,17,P,5-10jt,0
8731,46,P,1-3jt,3
8732,52,P,5-10jt,0
8733,33,L,3-5jt,4
8734,22,P,5-10jt,5
8735,36,L,1-3jt,0
8736,18,L,1-3jt,1
8737,37,L,3-5jt,6
8738,50,P,3-5jt,3
8739,57,L,1-3jt,1
8740,23,L,1-3jt,6
8741,40,P,1-3jt,2
8742,52,L,3-5jt,5
8743,56,L,3-5jt,6
8744,40,P,3-5jt,2
8745,57,P,1-3jt,6
8746,49,L,3-5jt,5
8747,29,P,1-3jt,3
8748,41,P,1-3jt,3
8749,26,P,1-3jt,6
8750,52,P,1-3jt,0
8751,37,L,3-5jt,2
8752,18,L,3-5jt,0
8753,28,L,1-3jt,0
8754,42,L,3-5jt,0
8755,41,L,1-3jt,6
8756,31,L,5-10jt,0
8757,26,P,5-10jt,2
8758,36,P,1-3jt,6
8759,38,L,3-5jt,2
8760,41,P,3-5jt,6
8761,26,L,3-5jt,3
8762,59,L,1-3jt,2
8763,31,P,3-5jt,4
8764,55,P,3-5jt,5
8765,60,P,5-10jt,3
8766,44,L,1-3jt,1
8767,20,L,3-5jt,3
8768,50,L,3-5jt,5
8769,39,L,1-3jt,4
8770,45,P,3-5jt,1
8771,60,P,5-10jt,6
8772,31,P,5-10jt,3
8773,58,L,1-3jt,6
8774,35,P,1-3jt,0
8775,26,P,3-5jt,3
8776,40,L,1-3jt,4
8777,46,P,5-10jt,5
8778,18,L,1-3jt,3
8779,27,L,3-5jt,6
8780,28,P,3-5jt,6
8781,54,L,1-3jt,2
8782,20,P,5-10jt,1
8783,35,L,3-5jt,0
8784,56,P,5-10jt,5
8785,27,L,1-3jt,2
8786,46,P,1-3jt,1
8787,27,L,5-10jt,2
8788,53,P,5-10jt,3
8789,43,L,3-5jt,1
8790,46,P,3-5jt,1
8791,19,P,5-10jt,0
8792,52,P,1-3jt,1
8793,41,P,1-3jt,5
8794,23,P,5-10jt,0
8795,23,P,1-3jt,1
8796,26,L,5-10jt,0
8797,24,L,1-3jt,2
8798,43,L,3-5jt,6
8799,55,P,5-10jt,0
8800,18,P,1-3jt,3
8801,39,P,5-10jt,0
8802,24,P,1-3jt,4
8803,35,P,5-10jt,4
8804,45,P,3-5jt,0
8805,55,P,5-10jt,5
8806,25,P,1-3jt,4
8807,25,P,5-10jt,6
8808,45,L,1-3jt,1
8809,44,L,3-5jt,6
8810,24,L,5-10jt,2
8811,35,P,5-10jt,0
8812,38,P,5-10jt,3
8813,21,P,1-3jt,5
8814,18,P,1-3jt,3
8815,32,P,1-3jt,1
8816,24,L,5-10jt,3
8817,39,P,3-5jt,0
8818,46,P,5-10jt,3
8819,31,P,5-10jt,2
8820,23,P,5-10jt,1
8821,21,L,5-10jt,5
8822,31,L,5-10jt,2
8823,38,P,1-3jt,1
8824,58,P,5-10jt,3
8825,44,P,1-3jt,1
8826,59,L,3-5jt,5
8827,19,L,1-3jt,4
8828,49,P,5-10jt,1
8829,18,L,1-3jt,0
8830,32,L,5-10jt,2
8831,29,P,1-3jt,4
8832,24,L,3-5jt,4
8833,59,L,1-3jt,3
8834,35,P,3-5jt,1
8835,30,P,3-5jt,0
8836,32,P,5-10jt,3
8837,35,P,1-3jt,6
8838,60,L,5-10jt,3
8839,60,L,5-10jt,0
8840,20,P,3-5jt,0
8841,56,L,1-3jt,4
8842,23,L,3-5jt,6
8843,24,L,1-3jt,2
8844,42,P,1-3jt,5
8845,49,L,3-5jt,6
8846,47,L,1-3jt,2
8847,47,P,3-5jt,5
8848,53,P,3-5jt,6
8849,48,P,3-5jt,5
8850,18,L,5-10jt,5
8851,43,L,1-3jt,6
8852,22,P,5-10jt,6
8853,26,L,5-10jt,0
8854,45,L,5-10jt,2
8855,42,P,5-10jt,3
8856,28,P,5-10jt,4
8857,23,P,3-5jt,2
8858,39,P,1-3jt,2
8859,46,P,1-3jt,6
8860,22,L,1-3jt,3
8861,59,L,5-10jt,2
8862,33,L,1-3jt,0
8863,26,P,3-5jt,6
8864,17,P,3-5jt,1
8865,48,P,1-3jt,0
8866,59,L,3-5jt,0
8867,46,P,5-10jt,6
8868,33,P,5-10jt,6
8869,39,P,5-10jt,4
8870,29,L,1-3jt,4
8871,31,P,1-3jt,0
8872,28,L,1-3jt,0
8873,43,P,3-5jt,3
8874,38,L,1-3jt,4
8875,56,P,5-10jt,2
8876,49,L,5-10jt,2
8877,34,P,1-3jt,5
8878,35,P,3-5jt,4
8879,27,L,5-10jt,2
8880,19,P,5-10jt,6
8881,19,P,3-5jt,6
8882,38,L,5-10jt,6
8883,51,L,5-10jt,6
8884,57,L,1-3jt,5
8885,42,P,3-5jt,2
8886,38,L,3-5jt,1
8887,37,P,1-3jt,4
8888,54,P,3-5jt,3
8889,33,L,5-10jt,3
8890,41,L,5-10jt,3
8891,28,L,3-5jt,1
8892,24,L,1-3jt,5
8893,52,P,3-5jt,1
8894,17,P,5-10jt,0
8895,44,P,1-3jt,2
8896,48,L,3-5jt,2
8897,20,L,1-3jt,0
8898,28,L,1-3jt,3
8899,33,L,5-10jt,3
8900,22,L,5-10jt,3
8901,23,P,3-5jt,4
8902,47,P,3-5jt,3
8903,36,L,5-10jt,6
8904,36,P,1-3jt,5
8905,51,L,5-10jt,4
8906,29,P,3-5jt,5
8907,20,L,1-3jt,1
8908,31,L,1-3jt,1
8909,50,L,3-5jt,4
8910,55,L,5-10jt,2
8911,48,P,1-3jt,4
8912,21,L,1-3jt,5
8913,34,L,3-5jt,1
8914,38,P,3-5jt,3
8915,22,P,5-10jt,5
8916,47,P,1-3jt,1
8917,26,P,1-3jt,5
8918,20,P,3-5jt,1
8919,23,L,1-3jt,4
8920,35,P,5-10jt,4
8921,46,P,1-3jt,4
8922,31,L,3-5jt,3
8923,27,P,5-10jt,0
8924,59,P,1-3jt,3
8925,21,L,5-10jt,6
8926,17,L,5-10jt,5
8927,56,L,5-10jt,3
8928,25,L,5-10jt,1
8929,51,L,5-10jt,5
8930,34,P,3-5jt,3
8931,31,P,3-5jt,6
8932,35,P,1-3jt,0
8933,37,P,5-10jt,2
8934,24,P,1-3jt,2
8935,58,P,3-5jt,4
8936,18,P,1-3jt,4
8937,56,L,1-3jt,3
8938,22,P,5-10jt,0
8939,44,L,3-5jt,5
8940,39,L,1-3jt,4
8941,24,L,3-5jt,2
8942,19,L,1-3jt,6
8943,29,L,5-10jt,5
8944,33,P,3-5jt,6
8945,58,P,5-10jt,6
8946,57,L,5-10jt,1
8947,22,L,1-3jt,0
8948,24,P,5-10jt,5
8949,36,L,3-5jt,5
8950,53,L,3-5jt,4
8951,39,P,5-10jt,0
8952,22,P,5-10jt,1
8953,50,L,3-5jt,1
8954,22,P,3-5jt,0
8955,54,L,1-3jt,2
8956,45,L,1-3jt,0
8957,22,P,1-3jt,3
8958,45,P,5-10jt,3
8959,32,L,5-10jt,0
8960,52,P,3-5jt,5
8961,39,P,3-5jt,6
8962,35,L,3-5jt,5
8963,52,L,1-3jt,4
8964,26,L,5-10jt,4
8965,53,L,5-10jt,2
8966,44,L,5-10jt,4
8967,18,L,1-3jt,0
8968,19,L,5-10jt,0
8969,47,P,3-5jt,0
8970,48,L,1-3jt,5
8971,23,L,3-5jt,1
8972,51,L,5-10jt,2
8973,18,P,5-10jt,3
8974,47,P,1-3jt,0
8975,38,L,5-10jt,1
8976,54,P,5-10jt,6
8977,49,L,5-10jt,0
8978,36,L,5-10jt,6
8979,36,L,3-5jt,0
8980,39,P,3-5jt,6
8981,30,L,1-3jt,5
8982,43,P,1-3jt,6
8983,33,P,5-10jt,4
8984,42,P,1-3jt,1
8985,27,L,3-5jt,5
8986,28,P,3-5jt,0
8987,17,L,3-5jt,2
8988,39,L,1-3jt,1
8989,21,L,5-10jt,2
8990,50,P,5-10jt,5
8991,43,P,5-10jt,6
8992,59,L,5-10jt,4
8993,42,P,5-10jt,0
8994,49,L,5-10jt,1
8995,55,P,1-3jt,1
8996,51,L,3-5jt,5
8997,35,P,1-3jt,1
8998,20,L,3-5jt,1
8999,30,L,3-5jt,0
9000,47,P,1-3jt,2
9001,54,P,1-3jt,1
9002,38,P,1-3jt,3
9003,27,L,1-3jt,0
9004,19,P,5-10jt,4
9005,34,L,3-5jt,5
9006,28,L,1-3jt,2
9007,47,P,1-3jt,2
9008,50,P,1-3jt,3
9009,34,L,1-3jt,2
9010,31,P,5-10jt,5
9011,53,P,3-5jt,1
9012,29,P,3-5jt,6
9013,50,L,3-5jt,1
9014,48,P,5-10jt,0
9015,34,P,1-3jt,6
9016,21,P,3-5jt,1
9017,17,L,5-10jt,0
9018,18,L,3-5jt,5
9019,35,P,1-3jt,5
9020,31,L,5-10jt,2
9021,52,P,1-3jt,6
9022,48,L,5-10jt,2
9023,18,P,3-5jt,4
9024,18,P,3-5jt,6
9025,39,L,5-10jt,2
9026,28,P,5-10jt,1
9027,38,P,5-10jt,1
9028,26,P,1-3jt,2
9029,49,P,3-5jt,5
9030,27,L,5-10jt,1
9031,35,L,3-5jt,4
9032,24,L,3-5jt,1
9033,19,L,1-3jt,2
9034,35,P,1-3jt,6
9035,32,L,5-10jt,4
9036,49,L,5-10jt,2
9037,32,L,1-3jt,2
9038,52,L,5-10jt,5
9039,52,L,1-3jt,6
9040,38,L,3-5jt,1
9041,52,P,5-10jt,6
9042,44,P,3-5jt,6
9043,32,L,3-5jt,2
9044,56,P,5-10jt,2
9045,41,L,3-5jt,6
9046,60,P,5-10jt,6
9047,47,L,1-3jt,1
9048,42,L,1-3jt,1
9049,37,L,3-5jt,4
9050,20,P,1-3jt,2
9051,49,P,3-5jt,5
9052,18,P,1-3jt,5
9053,45,L,1-3jt,5
9054,51,P,5-10jt,0
9055,18,L,5-10jt,2
9056,38,L,3-5jt,4
9057,42,P,1-3jt,6
9058,30,P,1-3jt,5
9059,33,L,3-5jt,5
9060,31,L,1-3jt,1
9061,36,L,5-10jt,0
9062,60,L,5-10jt,4
9063,29,L,1-3jt,5
9064,36,P,1-3jt,6
9065,18,L,1-3jt,1
9066,41,L,5-10jt,6
9067,31,P,3-5jt,3
9068,48,L,1-3jt,6
9069,35,L,3-5jt,3
9070,27,P,1-3jt,2
9071,40,L,1-3jt,4
9072,39,L,1-3jt,6
9073,38,L,1-3jt,3
9074,43,L,3-5jt,0
9075,60,L,3-5jt,2
9076,58,P,3-5jt,2
9077,40,L,3-5jt,6
9078,53,L,5-10jt,5
9079,49,P,1-3jt,4
9080,33,L,1-3jt,3
9081,48,P,1-3jt,6
9082,50,L,1-3jt,4
9083,55,P,5-10jt,1
9084,60,L,5-10jt,4
9085,59,L,5-10jt,1
9086,46,L,3-5jt,1
9087,45,P,3-5jt,3
9088,29,L,1-3jt,3
9089,45,P,3-5jt,2
9090,24,L,5-10jt,0
9091,24,L,1-3jt,2
9092,39,L,1-3jt,0
9093,26,L,5-10jt,5
9094,23,P,3-5jt,4
9095,51,L,1-3jt,0
9096,18,L,3-5jt,0
9097,22,P,1-3jt,0
9098,25,P,1-3jt,6
9099,53,P,1-3jt,5
9100,31,P,5-10jt,1
9101,27,P,5-10jt,2
9102,29,P,1-3jt,0
9103,52,L,5-10jt,4
9104,24,P,5-10jt,4
9105,45,L,3-5jt,0
9106,17,L,1-3jt,4
9107,25,L,1-3jt,3
9108,22,L,5-10jt,2
9109,49,P,3-5jt,4
9110,49,L,3-5jt,3
9111,37,L,5-10jt,6
9112,25,L,1-3jt,0
9113,19,P,3-5jt,4
9114,40,L,3-5jt,3
9115,24,P,3-5jt,2
9116,58,L,1-3jt,2
9117,45,P,5-10jt,5
9118,38,P,1-3jt,1
9119,54,L,5-10jt,5
9120,22,L,5-10jt,1
9121,20,P,3-5jt,5
9122,39,P,3-5jt,0
9123,53,P,5-10jt,0
9124,43,P,1-3jt,2
9125,32,L,1-3jt,4
9126,34,P,5-10jt,2
9127,58,P,3-5jt,3
9128,47,P,1-3jt,6
9129,44,L,5-10jt,4
9130,29,P,1-3jt,1
9131,53,L,3-5jt,4
9132,23,L,3-5jt,5
9133,37,L,3-5jt,6
9134,50,P,5-10jt,0
9135,49,P,1-3jt,1
9136,17,L,5-10jt,0
9137,22,L,3-5jt,4
9138,56,L,5-10jt,2
9139,34,P,5-10jt,6
9140,30,P,1-3jt,4
9141,42,P,5-10jt,4
9142,42,P,3-5jt,1
9143,47,P,5-10jt,2
9144,21,L,1-3jt,4
9145,58,L,1-3jt,6
9146,33,P,5-10jt,3
9147,43,L,1-3jt,0
9148,18,L,3-5jt,2
9149,43,P,5-10jt,4
9150,29,L,1-3jt,3
9151,51,P,5-10jt,0
9152,59,P,3-5jt,3
9153,17,L,5-10jt,6
9154,25,L,5-10jt,6
9155,54,P,3-5jt,0
9156,42,P,5-10jt,3
9157,30,L,3-5jt,3
9158,31,P,5-10jt,3
9159,42,L,1-3jt,1
9160,58,L,5-10jt,2
9161,22,P,1-3jt,5
9162,19,P,5-10jt,4
9163,24,P,3-5jt,2
9164,23,L,3-5jt,4
9165,58,L,5-10jt,5
9166,25,P,3-5jt,5
9167,24,P,3-5jt,4
9168,23,P,1-3jt,5
9169,40,L,1-3jt,3
9170,32,L,3-5jt,0
9171,30,L,3-5jt,2
9172,17,P,1-3jt,4
9173,38,L,1-3jt,6
9174,57,L,5-10jt,5
9175,52,P,3-5jt,6
9176,53,L,3-5jt,3
9177,33,L,5-10jt,4
9178,51,P,1-3jt,0
9179,53,P,5-10jt,2
9180,29,P,3-5jt,3
9181,32,P,1-3jt,6
9182,57,L,3-5jt,6
9183,41,P,5-10jt,2
9184,29,P,5-10jt,2
9185,46,P,5-10jt,1
9186,47,P,3-5jt,3
9187,31,P,1-3jt,1
9188,48,P,3-5jt,3
9189,29,P,5-10jt,4
9190,60,P,5-10jt,3
9191,52,L,1-3jt,1
9192,36,L,1-3jt,5
9193,44,L,3-5jt,1
9194,26,P,5-10jt,2
9195,34,L,5-10jt,3
9196,36,P,1-3jt,5
9197,24,P,5-10jt,6
9198,40,P,1-3jt,5
9199,37,L,5-10jt,2
9200,17,L,5-10jt,0
9201,32,L,5-10jt,6
9202,44,P,1-3jt,5
9203,17,L,1-3jt,1
9204,47,L,1-3jt,4
9205,57,P,3-5jt,6
9206,40,P,3-5jt,4
9207,20,L,1-3jt,4
9208,29,P,3-5jt,5
9209,53,P,5-10jt,1
9210,60,P,1-3jt,1
9211,43,P,3-5jt,1
9212,19,P,1-3jt,3
9213,29,L,1-3jt,3
9214,31,P,5-10jt,4
9215,55,L,5-10jt,3
9216,22,P,5-10jt,0
9217,31,L,3-5jt,3
9218,55,L,1-3jt,5
9219,60,P,5-10jt,3
9220,24,P,5-10jt,5
9221,18,P,1-3jt,4
9222,22,L,1-3jt,6
9223,30,P,1-3jt,3
9224,57,L,3-5jt,3
9225,20,P,1-3jt,5
9226,34,P,1-3jt,2
9227,49,P,1-3jt,4
9228,32,P,3-5jt,4
9229,23,L,1-3jt,4
9230,32,P,1-3jt,0
9231,21,L,1-3jt,2
9232,46,L,1-3jt,6
9233,21,L,5-10jt,1
9234,57,L,3-5jt,5
9235,49,L,1-3jt,4
9236,30,P,3-5jt,4
9237,42,L,1-3jt,6
9238,25,P,3-5jt,0
9239,54,P,1-3jt,5
9240,20,P,5-10jt,3
9241,35,L,1-3jt,3
9242,38,P,5-10jt,2
9243,55,L,3-5jt,1
9244,37,L,5-10jt,4
9245,22,P,1-3jt,6
9246,37,L,5-10jt,0
9247,31,P,5-10jt,6
9248,22,P,1-3jt,2
9249,24,P,1-3jt,6
9250,59,L,5-10jt,2
9251,36,L,1-3jt,2
9252,31,L,1-3jt,1
9253,25,L,3-5jt,6
9254,31,L,1-3jt,0
9255,17,L,1-3jt,6
9256,36,L,1-3jt,6
9257,46,L,5-10jt,5
9258,28,P,3-5jt,0
9259,52,L,1-3jt,3
9260,25,L,5-10jt,6
9261,48,L,3-5jt,4
9262,35,L,5-10jt,5
9263,55,L,3-5jt,4
9264,53,L,5-10jt,0
9265,60,P,3-5jt,3
9266,25,L,3-5jt,2
9267,29,L,3-5jt,6
9268,60,L,1-3jt,5
9269,49,L,1-3jt,1
9270,51,P,3-5jt,6
9271,18,P,3-5jt,5
9272,47,P,1-3jt,0
9273,29,P,1-3jt,2
9274,50,P,5-10jt,4
9275,19,L,3-5jt,4
9276,31,P,1-3jt,6
9277,58,P,1-3jt,2
9278,38,P,1-3jt,6
9279,33,L,5-10jt,6
9280,21,L,5-10jt,4
9281,42,L,1-3jt,3
9282,20,L,3-5jt,4
9283,40,P,3-5jt,4
9284,58,L,5-10jt,4
9285,54,P,3-5jt,0
9286,26,L,1-3jt,4
9287,21,L,3-5jt,2
9288,30,P,1-3jt,1
9289,21,P,1-3jt,4
9290,22,P,1-3jt,5
9291,34,L,1-3jt,5
9292,36,P,1-3jt,5
9293,37,L,3-5jt,4
9294,25,P,5-10jt,6
9295,22,P,1-3jt,6
9296,27,P,3-5jt,0
9297,57,L,3-5jt,0
9298,54,P,5-10jt,1
9299,59,L,1-3jt,6
9300,45,L,5-10jt,1
9301,30,P,1-3jt,3
9302,34,L,1-3jt,5
9303,47,L,1-3jt,3
9304,28,L,5-10jt,4
9305,36,P,3-5jt,1
9306,54,P,1-3jt,3
9307,51,P,3-5jt,4
9308,50,L,1-3jt,5
9309,27,P,5-10jt,4
9310,46,L,3-5jt,1
9311,36,L,3-5jt,5
9312,22,L,3-5jt,1
9313,47,P,5-10jt,6
9314,49,P,1-3jt,0
9315,40,L,5-10jt,0
9316,53,L,1-3jt,1
9317,31,P,3-5jt,3
9318,32,P,3-5jt,5
9319,24,P,5-10jt,2
9320,17,P,1-3jt,4
9321,34,P,1-3jt,5
9322,44,P,5-10jt,1
9323,37,P,3-5jt,2
9324,58,L,3-5jt,0
9325,25,P,5-10jt,6
9326,20,P,3-5jt,3
9327,18,L,5-10jt,6
9328,60,P,1-3jt,4
9329,19,P,5-10jt,6
9330,59,P,3-5jt,4
9331,56,L,3-5jt,2
9332,28,P,5-10jt,0
9333,37,P,1-3jt,2
9334,43,P,5-10jt,3
9335,59,L,1-3jt,4
9336,19,P,3-5jt,3
9337,44,P,1-3jt,5
9338,37,P,3-5jt,2
9339,33,P,5-10jt,1
9340,37,L,3-5jt,1
9341,56,L,1-3jt,4
9342,40,P,1-3jt,2
9343,60,L,1-3jt,2
9344,54,P,3-5jt,0
9345,53,P,3-5jt,3
9346,54,P,3-5jt,2
9347,51,P,5-10jt,3
9348,48,L,1-3jt,3
9349,50,L,3-5jt,5
9350,25,L,5-10jt,5
9351,43,P,3-5jt,4
9352,45,P,3-5jt,4
9353,55,P,5-10jt,0
9354,19,L,3-5jt,2
9355,50,L,5-10jt,3
9356,58,P,1-3jt,0
9357,20,P,1-3jt,5
9358,46,L,5-10jt,6
9359,17,L,1-3jt,1
9360,47,P,3-5jt,0
9361,44,P,1-3jt,0
9362,36,L,5-10jt,4
9363,37,L,5-10jt,4
9364,22,P,5-10jt,6
9365,36,P,5-10jt,1
9366,18,P,1-3jt,5
9367,47,P,1-3jt,1
9368,33,P,3-5jt,2
9369,20,P,1-3jt,1
9370,24,L,1-3jt,5
9371,31,L,1-3jt,1
9372,44,L,5-10jt,2
9373,17,L,1-3jt,3
9374,37,L,3-5jt,5
9375,20,L,5-10jt,0
9376,42,P,1-3jt,5
9377,17,L,3-5jt,5
9378,40,L,5-10jt,6
9379,25,P,5-10jt,1
9380,17,P,3-5jt,0
9381,38,L,3-5jt,0
